Palembang,Indonesia,"SULTAN MAHMUD BADARUDDIN II, ID",GHCND:IDM00096221,"{'jan': 1.7, 'feb': 1.7, 'mar': 1.35, 'apr': 1.35, 'may': 0.9, 'jun': 0.6, 'jul': 0.75, 'aug': 0.3, 'sep': 0.3, 'oct': 0.7, 'nov': 0.9, 'dec': 1.0}","{'jan': 34.510000000000005, 'feb': 28.305, 'mar': 23.01000000000001, 'apr': 17.830000000000005, 'may': 18.630000000000003, 'jun': 11.379999999999999, 'jul': 14.915000000000001, 'aug': 2.69, 'sep': 4.3549999999999995, 'oct': 14.35, 'nov': 15.585000000000003, 'dec': 18.755}"
Pontianak,Indonesia,"SUPADIO, ID",GHCND:IDM00096581,"{'jan': 1.5, 'feb': 0.85, 'mar': 0.75, 'apr': 1.6, 'may': 1.45, 'jun': 0.7, 'jul': 1.0, 'aug': 0.45, 'sep': 0.8, 'oct': 1.2, 'nov': 1.4, 'dec': 1.75}","{'jan': 34.980000000000004, 'feb': 8.35, 'mar': 12.919999999999998, 'apr': 23.845000000000002, 'may': 16.46, 'jun': 5.909999999999999, 'jul': 21.71, 'aug': 11.035, 'sep': 10.09, 'oct': 20.575000000000003, 'nov': 23.060000000000002, 'dec': 26.445000000000004}"
Surabaya,Indonesia,"SURABAYA PERAK, ID",GHCND:IDM00096933,"{'jan': 1.15, 'feb': 0.9, 'mar': 1.05, 'apr': 0.6, 'may': 0.4, 'jun': 0.25, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.0, 'nov': 0.5, 'dec': 0.9}","{'jan': 14.510000000000002, 'feb': 6.8450000000000015, 'mar': 19.205000000000002, 'apr': 3.495, 'may': 3.085, 'jun': 5.345000000000001, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.025, 'nov': 9.184999999999999, 'dec': 16.410000000000004}"
Tehran,Iran,"TEHRAN MEHRABAD, IR",GHCND:IR000407540,"{'jan': 4.15, 'feb': 5.15, 'mar': 4.8, 'apr': 5.15, 'may': 3.3, 'jun': 0.8, 'jul': 0.7, 'aug': 0.3, 'sep': 0.25, 'oct': 2.15, 'nov': 4.75, 'dec': 4.2}","{'jan': 27.610000000000007, 'feb': 35.515, 'mar': 29.18500000000001, 'apr': 37.15000000000001, 'may': 11.400000000000006, 'jun': 9.955000000000002, 'jul': 9.045, 'aug': 1.495, 'sep': 0.7700000000000001, 'oct': 14.075000000000003, 'nov': 30.569999999999993, 'dec': 25.18000000000002}"
Ahvaz,Iran,"AHWAZ, IR",GHCND:IRM00040811,"{'jan': 3.9, 'feb': 2.8, 'mar': 2.75, 'apr': 2.4, 'may': 0.4, 'jun': 0.7, 'jul': 0.3, 'aug': 0.05, 'sep': 0.05, 'oct': 0.7, 'nov': 3.4, 'dec': 3.75}","{'jan': 31.44500000000001, 'feb': 18.615000000000013, 'mar': 19.070000000000014, 'apr': 13.955000000000007, 'may': 1.9949999999999997, 'jun': 37.77499999999999, 'jul': 12.895, 'aug': 2.995, 'sep': 0.265, 'oct': 9.200000000000003, 'nov': 46.43999999999999, 'dec': 41.41499999999999}"
Tabriz,Iran,"TABRIZ, IR",GHCND:IR000040706,"{'jan': 3.85, 'feb': 3.9, 'mar': 5.45, 'apr': 6.55, 'may': 6.4, 'jun': 1.75, 'jul': 1.35, 'aug': 0.75, 'sep': 1.2, 'oct': 2.85, 'nov': 3.85, 'dec': 3.75}","{'jan': 24.57500000000002, 'feb': 21.135000000000026, 'mar': 38.57000000000001, 'apr': 45.77499999999996, 'may': 32.70500000000002, 'jun': 17.325, 'jul': 12.175000000000004, 'aug': 6.855000000000001, 'sep': 4.784999999999999, 'oct': 14.505000000000006, 'nov': 24.84500000000002, 'dec': 19.065000000000026}"
Tel Aviv,Israel,"BET DAGAN, IS",GHCND:ISE00105694,"{'jan': 9.35, 'feb': 6.85, 'mar': 3.85, 'apr': 1.75, 'may': 0.6, 'jun': 0.1, 'jul': 0.0, 'aug': 0.0, 'sep': 0.35, 'oct': 1.95, 'nov': 4.45, 'dec': 6.35}","{'jan': 121.19999999999996, 'feb': 81.37000000000002, 'mar': 34.195, 'apr': 16.235000000000003, 'may': 2.829999999999999, 'jun': 0.6050000000000001, 'jul': 0.0, 'aug': 0.025, 'sep': 1.5350000000000001, 'oct': 17.579999999999995, 'nov': 66.985, 'dec': 104.38999999999999}"
Sapporo,Japan,"SAPPORO, JA",GHCND:JA000047412,"{'jan': 16.9, 'feb': 14.0, 'mar': 12.45, 'apr': 8.0, 'may': 7.8, 'jun': 7.4, 'jul': 6.75, 'aug': 8.4, 'sep': 8.95, 'oct': 10.65, 'nov': 12.95, 'dec': 15.5}","{'jan': 98.73999999999997, 'feb': 86.70499999999998, 'mar': 71.80999999999999, 'apr': 52.33000000000002, 'may': 50.27500000000002, 'jun': 70.20500000000001, 'jul': 78.98499999999994, 'aug': 128.32999999999998, 'sep': 112.91499999999994, 'oct': 103.38999999999996, 'nov': 109.71499999999999, 'dec': 109.3199999999999}"
Niigata,Japan,"WAKAMATSU, JA",GHCND:JA000047570,"{'jan': 14.4, 'feb': 12.25, 'mar': 11.05, 'apr': 9.1, 'may': 8.35, 'jun': 9.45, 'jul': 12.9, 'aug': 10.4, 'sep': 9.85, 'oct': 9.2, 'nov': 11.0, 'dec': 15.3}","{'jan': 91.28499999999984, 'feb': 72.28499999999998, 'mar': 70.71999999999996, 'apr': 68.63000000000002, 'may': 68.63999999999999, 'jun': 92.0499999999999, 'jul': 195.34499999999989, 'aug': 115.07000000000001, 'sep': 114.95999999999997, 'oct': 110.18499999999995, 'nov': 75.96499999999996, 'dec': 115.08499999999984}"
Tokyo,Japan,"MITO, JA",GHCND:JA000047629,"{'jan': 3.5, 'feb': 5.55, 'mar': 7.75, 'apr': 9.8, 'may': 10.4, 'jun': 10.05, 'jul': 11.05, 'aug': 7.8, 'sep': 9.65, 'oct': 9.05, 'nov': 7.05, 'dec': 5.25}","{'jan': 37.53500000000001, 'feb': 53.675, 'mar': 92.59499999999993, 'apr': 123.43999999999997, 'may': 132.98499999999996, 'jun': 122.31499999999991, 'jul': 144.71999999999994, 'aug': 117.07999999999996, 'sep': 154.01999999999992, 'oct': 183.6299999999999, 'nov': 80.25499999999997, 'dec': 53.495000000000026}"
Kyoto,Japan,"MAIZURU REGIONAL MET HQ, JA",GHCND:JA000047750,"{'jan': 15.05, 'feb': 13.9, 'mar': 12.35, 'apr': 10.65, 'may': 8.4, 'jun': 8.95, 'jul': 11.15, 'aug': 7.75, 'sep': 10.4, 'oct': 9.5, 'nov': 10.95, 'dec': 14.6}","{'jan': 158.97499999999997, 'feb': 126.28999999999999, 'mar': 124.9899999999999, 'apr': 121.2849999999999, 'may': 125.045, 'jun': 133.00499999999994, 'jul': 191.29999999999998, 'aug': 154.05499999999998, 'sep': 226.70000000000005, 'oct': 180.95999999999992, 'nov': 113.37999999999995, 'dec': 150.59999999999985}"
Hiroshima,Japan,"IWAMI AIRPORT, JA",GHCND:JA000047754,"{'jan': 0.0, 'feb': 0.0, 'mar': 0.0, 'apr': 0.0, 'may': 0.0, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.0, 'nov': 0.0, 'dec': 0.0}","{'jan': 0.0, 'feb': 0.0, 'mar': 0.0, 'apr': 0.0, 'may': 0.0, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.0, 'nov': 0.0, 'dec': 0.0}"
Fukuoka,Japan,"FUKUOKA, JA",GHCND:JA000047807,"{'jan': 8.15, 'feb': 8.05, 'mar': 9.05, 'apr': 8.55, 'may': 7.95, 'jun': 10.0, 'jul': 10.65, 'aug': 10.2, 'sep': 9.45, 'oct': 6.55, 'nov': 7.5, 'dec': 8.7}","{'jan': 62.399999999999956, 'feb': 64.68, 'mar': 97.46000000000001, 'apr': 113.11999999999993, 'may': 113.18500000000003, 'jun': 212.86999999999998, 'jul': 291.1450000000001, 'aug': 249.41999999999993, 'sep': 177.0399999999999, 'oct': 104.05499999999998, 'nov': 83.53999999999999, 'dec': 72.14499999999995}"
Naha,Japan,"NAHA, JA",GHCND:JA000047936,"{'jan': 10.05, 'feb': 9.75, 'mar': 10.4, 'apr': 9.9, 'may': 12.3, 'jun': 12.75, 'jul': 9.3, 'aug': 14.2, 'sep': 12.2, 'oct': 9.4, 'nov': 9.05, 'dec': 9.55}","{'jan': 98.83000000000001, 'feb': 113.66499999999994, 'mar': 126.79499999999993, 'apr': 144.41499999999994, 'may': 256.6450000000001, 'jun': 378.24500000000023, 'jul': 188.18999999999997, 'aug': 247.8650000000001, 'sep': 235.13000000000002, 'oct': 169.28499999999988, 'nov': 135.15499999999997, 'dec': 111.12499999999997}"
Almaty,Kazakhstan,"ALMATY, KZ",GHCND:KZ000036870,"{'jan': 1.15, 'feb': 1.05, 'mar': 1.45, 'apr': 1.4, 'may': 1.6, 'jun': 0.85, 'jul': 1.25, 'aug': 0.85, 'sep': 0.35, 'oct': 0.7, 'nov': 1.35, 'dec': 0.85}","{'jan': 5.335000000000001, 'feb': 7.205, 'mar': 13.025, 'apr': 14.589999999999998, 'may': 20.075, 'jun': 11.1, 'jul': 9.980000000000002, 'aug': 7.49, 'sep': 2.5249999999999995, 'oct': 4.255000000000001, 'nov': 12.14, 'dec': 6.850000000000001}"
Astana,Kazakhstan,"ASTANA, KZ",GHCND:KZ000035188,"{'jan': 0.5, 'feb': 0.45, 'mar': 0.8, 'apr': 0.7, 'may': 0.9, 'jun': 1.25, 'jul': 1.3, 'aug': 0.9, 'sep': 0.6, 'oct': 0.75, 'nov': 0.8, 'dec': 0.9}","{'jan': 1.5349999999999997, 'feb': 1.9200000000000006, 'mar': 2.6299999999999994, 'apr': 2.950000000000001, 'may': 4.455, 'jun': 5.84, 'jul': 7.695, 'aug': 8.295, 'sep': 2.8099999999999996, 'oct': 3.4249999999999994, 'nov': 3.435, 'dec': 3.3250000000000006}"
Pyongyang,North Korea,"PYONGYANG INTERNATIONAL, KN",GHCND:KNM00047058,"{'jan': 1.05, 'feb': 1.0, 'mar': 1.0, 'apr': 2.35, 'may': 3.3, 'jun': 4.0, 'jul': 6.7, 'aug': 5.35, 'sep': 2.75, 'oct': 1.5, 'nov': 2.65, 'dec': 1.45}","{'jan': 3.9849999999999994, 'feb': 8.875, 'mar': 12.804999999999998, 'apr': 35.435, 'may': 51.709999999999994, 'jun': 86.16999999999992, 'jul': 220.535, 'aug': 169.94, 'sep': 69.67, 'oct': 18.375000000000004, 'nov': 30.425000000000004, 'dec': 8.27}"
Seoul,South Korea,"INCHEON, KS",GHCND:KS000047112,"{'jan': 2.6, 'feb': 2.95, 'mar': 3.55, 'apr': 5.15, 'may': 5.15, 'jun': 5.5, 'jul': 10.1, 'aug': 8.65, 'sep': 5.75, 'oct': 3.45, 'nov': 4.9, 'dec': 3.25}","{'jan': 19.27000000000001, 'feb': 24.715000000000007, 'mar': 32.86, 'apr': 60.23, 'may': 92.52, 'jun': 103.60999999999997, 'jul': 347.6200000000004, 'aug': 228.4849999999999, 'sep': 144.71999999999997, 'oct': 40.530000000000015, 'nov': 45.86000000000002, 'dec': 17.76500000000001}"
Kuwait City,Kuwait,"KUWAIT INTERNATIONA, KU",GHCND:KU000405820,"{'jan': 1.2, 'feb': 1.0, 'mar': 1.0, 'apr': 1.7, 'may': 0.85, 'jun': 1.0, 'jul': 1.4, 'aug': 0.7, 'sep': 1.25, 'oct': 0.4, 'nov': 0.35, 'dec': 0.9}","{'jan': 75.24999999999999, 'feb': 12.580000000000002, 'mar': 61.16000000000001, 'apr': 98.05000000000004, 'may': 45.96, 'jun': 56.61, 'jul': 75.59, 'aug': 30.020000000000003, 'sep': 13.344999999999999, 'oct': 28.330000000000002, 'nov': 9.554999999999998, 'dec': 38.255}"
Bishkek,Kyrgyzstan,"BISHKEK, KG",GHCND:KG000038353,"{'jan': 0.0, 'feb': 0.0, 'mar': 0.0, 'apr': 0.0, 'may': 0.05, 'jun': 0.15, 'jul': 0.0, 'aug': 0.05, 'sep': 0.0, 'oct': 0.0, 'nov': 0.0, 'dec': 0.05}","{'jan': 0.0, 'feb': 0.015, 'mar': 0.0, 'apr': 0.0, 'may': 4.9799999999999995, 'jun': 14.889999999999997, 'jul': 0.0, 'aug': 4.955, 'sep': 0.0, 'oct': 0.0, 'nov': 0.0, 'dec': 4.9799999999999995}"
Vientiane,Laos,"WATTAY INTERNATIONAL, LA",GHCND:LAM00048940,"{'jan': 0.95, 'feb': 1.55, 'mar': 2.8, 'apr': 4.95, 'may': 10.2, 'jun': 12.95, 'jul': 16.2, 'aug': 17.2, 'sep': 13.7, 'oct': 6.45, 'nov': 1.5, 'dec': 0.45}","{'jan': 7.755, 'feb': 27.835000000000008, 'mar': 32.915, 'apr': 74.77999999999999, 'may': 157.75500000000005, 'jun': 210.35999999999996, 'jul': 244.0399999999999, 'aug': 321.11000000000047, 'sep': 234.8849999999999, 'oct': 86.36499999999998, 'nov': 21.314999999999994, 'dec': 2.71}"
Beirut,Lebanon,"RAFIC HARIRI INTERNATIONAL, LE",GHCND:LEM00040100,"{'jan': 5.7, 'feb': 5.95, 'mar': 4.4, 'apr': 2.15, 'may': 1.25, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.65, 'oct': 2.45, 'nov': 3.1, 'dec': 4.3}","{'jan': 94.57999999999998, 'feb': 78.15499999999999, 'mar': 46.43500000000002, 'apr': 16.825000000000003, 'may': 7.689999999999998, 'jun': 0.13999999999999999, 'jul': 0.04, 'aug': 0.025, 'sep': 7.92, 'oct': 39.885000000000005, 'nov': 57.080000000000005, 'dec': 75.90999999999998}"
Kuala Lumpur,Malaysia,"SULTAN ABDUL AZIZ SHAH INTERNATIONAL, MY",GHCND:MYM00048647,"{'jan': 12.1, 'feb': 9.4, 'mar': 12.35, 'apr': 13.8, 'may': 11.2, 'jun': 8.45, 'jul': 9.1, 'aug': 9.4, 'sep': 12.15, 'oct': 13.4, 'nov': 18.35, 'dec': 15.15}","{'jan': 204.79000000000025, 'feb': 152.81000000000012, 'mar': 227.7450000000002, 'apr': 254.52500000000015, 'may': 203.78500000000037, 'jun': 136.68000000000004, 'jul': 144.4, 'aug': 149.44500000000014, 'sep': 189.15500000000014, 'oct': 241.3600000000003, 'nov': 352.00500000000045, 'dec': 259.46500000000043}"
Malé,Maldives,MALE,GHCND:MV000043555,"{'jan': 1.1, 'feb': 0.7, 'mar': 1.7, 'apr': 2.5, 'may': 4.65, 'jun': 3.05, 'jul': 3.8, 'aug': 4.0, 'sep': 3.8, 'oct': 5.5, 'nov': 4.8, 'dec': 3.85}","{'jan': 4.774999999999997, 'feb': 3.544999999999999, 'mar': 5.344999999999997, 'apr': 13.615000000000004, 'may': 26.345000000000038, 'jun': 11.975000000000005, 'jul': 16.38000000000003, 'aug': 20.865000000000006, 'sep': 13.645000000000014, 'oct': 24.995000000000047, 'nov': 15.025000000000023, 'dec': 16.765000000000033}"
Ulaanbaatar,Mongolia,"CHINGGIS KHAAN INTERNATIONAL, MG",GHCND:MGM00044292,"{'jan': 0.35, 'feb': 0.8, 'mar': 0.85, 'apr': 1.4, 'may': 2.2, 'jun': 3.9, 'jul': 4.75, 'aug': 4.05, 'sep': 2.4, 'oct': 0.95, 'nov': 1.0, 'dec': 0.95}","{'jan': 0.8550000000000001, 'feb': 1.6200000000000003, 'mar': 5.904999999999999, 'apr': 9.510000000000002, 'may': 15.745, 'jun': 36.455000000000005, 'jul': 45.140000000000015, 'aug': 36.185, 'sep': 15.790000000000003, 'oct': 4.769999999999998, 'nov': 3.469999999999999, 'dec': 1.9650000000000003}"
Mandalay,Myanmar,"MANDALAY, BM",GHCND:BMM00048042,"{'jan': 0.35, 'feb': 0.1, 'mar': 0.2, 'apr': 1.1, 'may': 3.15, 'jun': 1.9, 'jul': 1.95, 'aug': 3.05, 'sep': 2.7, 'oct': 2.85, 'nov': 0.75, 'dec': 0.2}","{'jan': 5.140000000000001, 'feb': 7.885, 'mar': 1.9899999999999998, 'apr': 14.809999999999999, 'may': 52.620000000000005, 'jun': 13.245, 'jul': 27.25, 'aug': 45.519999999999996, 'sep': 36.285000000000004, 'oct': 44.88, 'nov': 12.855, 'dec': 0.745}"
Yangon,Myanmar,"YANGON INTERNATIONAL, BM",GHCND:BMM00048097,"{'jan': 0.1, 'feb': 0.0, 'mar': 0.1, 'apr': 0.2, 'may': 1.3, 'jun': 2.9, 'jul': 3.25, 'aug': 3.1, 'sep': 2.35, 'oct': 1.55, 'nov': 0.6, 'dec': 0.1}","{'jan': 4.215, 'feb': 0.0, 'mar': 2.195, 'apr': 1.8050000000000002, 'may': 38.910000000000004, 'jun': 64.81999999999996, 'jul': 87.09499999999998, 'aug': 73.58, 'sep': 57.35, 'oct': 39.975, 'nov': 14.030000000000001, 'dec': 0.15}"
Kathmandu,Nepal,"KATHMANDU AIRPORT, NP",GHCND:NP000444540,"{'jan': 0.9, 'feb': 1.45, 'mar': 2.8, 'apr': 4.75, 'may': 7.25, 'jun': 8.45, 'jul': 11.85, 'aug': 11.85, 'sep': 8.4, 'oct': 2.8, 'nov': 0.15, 'dec': 0.4}","{'jan': 10.225, 'feb': 14.305000000000001, 'mar': 23.34, 'apr': 41.385000000000005, 'may': 67.91999999999993, 'jun': 108.61499999999987, 'jul': 203.14500000000004, 'aug': 172.72499999999997, 'sep': 124.75500000000008, 'oct': 37.89999999999999, 'nov': 2.15, 'dec': 6.825}"
Muscat,Oman,"SEEB INTERNATIONAL, MU",GHCND:MUM00041256,"{'jan': 1.2, 'feb': 1.15, 'mar': 1.45, 'apr': 1.0, 'may': 0.4, 'jun': 0.4, 'jul': 0.4, 'aug': 0.25, 'sep': 0.0, 'oct': 0.4, 'nov': 0.75, 'dec': 1.35}","{'jan': 16.34500000000001, 'feb': 11.335, 'mar': 31.045000000000005, 'apr': 10.199999999999998, 'may': 2.42, 'jun': 12.134999999999998, 'jul': 4.124999999999999, 'aug': 3.405, 'sep': 0.03, 'oct': 6.5, 'nov': 8.395000000000005, 'dec': 17.875000000000004}"
Karachi,Pakistan,"JINNAH INTERNATIONAL, PK",GHCND:PKM00041780,"{'jan': 0.75, 'feb': 0.25, 'mar': 0.4, 'apr': 0.05, 'may': 0.15, 'jun': 0.85, 'jul': 3.85, 'aug': 3.45, 'sep': 1.8, 'oct': 0.35, 'nov': 0.2, 'dec': 0.8}","{'jan': 23.740000000000002, 'feb': 1.31, 'mar': 3.28, 'apr': 1.9949999999999999, 'may': 5.08, 'jun': 18.810000000000006, 'jul': 79.61999999999999, 'aug': 71.87999999999997, 'sep': 45.579999999999984, 'oct': 10.745, 'nov': 0.695, 'dec': 8.49}"
Lahore,Pakistan,"AMRITSAR, IN",GHCND:INM00042071,"{'jan': 2.75, 'feb': 3.1, 'mar': 3.0, 'apr': 2.5, 'may': 2.35, 'jun': 4.15, 'jul': 6.95, 'aug': 5.3, 'sep': 2.45, 'oct': 1.25, 'nov': 0.65, 'dec': 0.6}","{'jan': 30.855000000000008, 'feb': 34.650000000000006, 'mar': 26.355000000000008, 'apr': 22.27000000000001, 'may': 14.375000000000004, 'jun': 64.585, 'jul': 125.20500000000004, 'aug': 114.86499999999998, 'sep': 57.28499999999999, 'oct': 12.834999999999999, 'nov': 7.685, 'dec': 6.17}"
Manila,Philippines,NINOY AQUINO INTERN,GHCND:RP000098429,"{'jan': 1.55, 'feb': 0.85, 'mar': 1.3, 'apr': 0.35, 'may': 2.4, 'jun': 4.65, 'jul': 7.1, 'aug': 6.45, 'sep': 8.15, 'oct': 6.2, 'nov': 3.85, 'dec': 3.6}","{'jan': 15.440000000000001, 'feb': 10.485, 'mar': 41.32000000000001, 'apr': 3.0900000000000003, 'may': 30.195000000000004, 'jun': 73.905, 'jul': 145.86499999999998, 'aug': 126.23999999999994, 'sep': 159.83999999999992, 'oct': 118.28000000000002, 'nov': 42.735000000000014, 'dec': 38.47500000000001}"
Baguio,Philippines,"DAGUPAN, RP",GHCND:RPM00098325,"{'jan': 0.7, 'feb': 0.55, 'mar': 0.6, 'apr': 1.65, 'may': 6.85, 'jun': 11.3, 'jul': 14.0, 'aug': 15.3, 'sep': 13.5, 'oct': 6.1, 'nov': 3.35, 'dec': 1.45}","{'jan': 7.484999999999999, 'feb': 14.8, 'mar': 4.244999999999999, 'apr': 23.67000000000001, 'may': 120.11999999999998, 'jun': 264.25000000000017, 'jul': 369.4800000000001, 'aug': 539.9150000000002, 'sep': 286.0450000000003, 'oct': 202.99500000000012, 'nov': 61.25499999999998, 'dec': 20.519999999999996}"
Anadyr,Russia,ANADYR,GHCND:RSM00025563,"{'jan': 7.4, 'feb': 6.9, 'mar': 6.45, 'apr': 4.85, 'may': 3.6, 'jun': 4.25, 'jul': 7.6, 'aug': 7.5, 'sep': 6.9, 'oct': 7.5, 'nov': 7.15, 'dec': 7.7}","{'jan': 37.015, 'feb': 45.16000000000001, 'mar': 37.290000000000006, 'apr': 23.210000000000004, 'may': 11.210000000000004, 'jun': 15.309999999999999, 'jul': 38.475, 'aug': 42.599999999999966, 'sep': 31.029999999999994, 'oct': 28.100000000000005, 'nov': 35.35, 'dec': 37.74500000000002}"
Dikson,Russia,DIKSON,GHCND:RSM00020674,"{'jan': 10.75, 'feb': 7.85, 'mar': 8.5, 'apr': 5.85, 'may': 7.1, 'jun': 7.15, 'jul': 6.45, 'aug': 10.35, 'sep': 10.8, 'oct': 11.75, 'nov': 8.65, 'dec': 8.85}","{'jan': 40.07, 'feb': 30.274999999999995, 'mar': 29.970000000000006, 'apr': 22.660000000000004, 'may': 25.674999999999965, 'jun': 28.154999999999966, 'jul': 32.265000000000015, 'aug': 42.489999999999974, 'sep': 40.699999999999974, 'oct': 37.46, 'nov': 29.385000000000012, 'dec': 34.720000000000006}"
Irkutsk,Russia,"IRKUTSK, RS",GHCND:RSM00030710,"{'jan': 6.3, 'feb': 3.75, 'mar': 3.45, 'apr': 4.9, 'may': 7.2, 'jun': 8.75, 'jul': 10.45, 'aug': 9.25, 'sep': 8.3, 'oct': 4.55, 'nov': 5.8, 'dec': 6.8}","{'jan': 16.744999999999997, 'feb': 10.279999999999998, 'mar': 10.764999999999995, 'apr': 20.950000000000017, 'may': 39.875000000000014, 'jun': 67.87500000000001, 'jul': 104.83, 'aug': 86.45500000000006, 'sep': 50.114999999999974, 'oct': 20.095, 'nov': 17.71999999999999, 'dec': 19.619999999999997}"
Novosibirsk,Russia,"KOLYVAN, RS",GHCND:RSM00029631,"{'jan': 5.7, 'feb': 4.3, 'mar': 5.45, 'apr': 4.5, 'may': 5.35, 'jun': 5.8, 'jul': 6.15, 'aug': 6.45, 'sep': 6.2, 'oct': 7.2, 'nov': 9.6, 'dec': 8.05}","{'jan': 20.215000000000035, 'feb': 12.740000000000009, 'mar': 17.420000000000012, 'apr': 19.400000000000013, 'may': 27.660000000000014, 'jun': 41.19500000000001, 'jul': 55.34000000000001, 'aug': 41.245000000000005, 'sep': 31.41500000000001, 'oct': 33.22000000000001, 'nov': 34.265, 'dec': 26.99500000000005}"
Petropavlovsk- Kamchatsky,Russia,PETROPAVLOVSK KAMCHATSKIJ,GHCND:RSM00032583,"{'jan': 9.05, 'feb': 7.85, 'mar': 9.45, 'apr': 7.45, 'may': 7.4, 'jun': 6.15, 'jul': 5.4, 'aug': 7.85, 'sep': 8.15, 'oct': 7.3, 'nov': 8.6, 'dec': 8.75}","{'jan': 93.89500000000002, 'feb': 86.11499999999998, 'mar': 112.62000000000003, 'apr': 74.56500000000003, 'may': 52.754999999999974, 'jun': 49.21000000000001, 'jul': 48.30499999999999, 'aug': 75.89499999999995, 'sep': 88.38499999999995, 'oct': 129.70999999999995, 'nov': 140.27, 'dec': 129.92499999999998}"
Vladivostok,Russia,"VLADIVOSTOK, RS",GHCND:RSM00031960,"{'jan': 1.8, 'feb': 2.4, 'mar': 4.1, 'apr': 5.75, 'may': 9.85, 'jun': 11.6, 'jul': 11.85, 'aug': 10.3, 'sep': 7.15, 'oct': 5.65, 'nov': 4.35, 'dec': 2.5}","{'jan': 9.519999999999998, 'feb': 18.225, 'mar': 30.809999999999995, 'apr': 47.39499999999998, 'may': 97.67500000000004, 'jun': 101.61500000000004, 'jul': 155.15999999999985, 'aug': 150.62000000000006, 'sep': 97.48000000000002, 'oct': 60.889999999999986, 'nov': 39.25499999999999, 'dec': 19.785000000000004}"
Yakutsk,Russia,"POKROVSKAJA, RS",GHCND:RSM00024856,"{'jan': 2.4, 'feb': 2.3, 'mar': 2.25, 'apr': 1.9, 'may': 3.35, 'jun': 3.45, 'jul': 4.0, 'aug': 4.5, 'sep': 4.7, 'oct': 4.85, 'nov': 4.3, 'dec': 2.75}","{'jan': 7.174999999999997, 'feb': 5.164999999999994, 'mar': 14.570000000000013, 'apr': 17.49500000000001, 'may': 17.950000000000017, 'jun': 19.31500000000002, 'jul': 40.779999999999994, 'aug': 38.53500000000001, 'sep': 26.100000000000012, 'oct': 36.39999999999996, 'nov': 18.290000000000045, 'dec': 7.3899999999999935}"
Abha,Saudi Arabia,"ABHA, SA",GHCND:SAM00041112,"{'jan': 0.25, 'feb': 0.35, 'mar': 0.2, 'apr': 0.95, 'may': 0.6, 'jun': 0.05, 'jul': 1.0, 'aug': 0.7, 'sep': 0.2, 'oct': 0.1, 'nov': 0.1, 'dec': 0.0}","{'jan': 1.9150000000000003, 'feb': 13.27, 'mar': 5.5, 'apr': 21.065, 'may': 8.24, 'jun': 0.05, 'jul': 9.029999999999998, 'aug': 6.57, 'sep': 1.97, 'oct': 1.7899999999999998, 'nov': 0.355, 'dec': 0.0}"
Riyadh,Saudi Arabia,"KING KHALED INTERNATIONAL, SA",GHCND:SAM00040437,"{'jan': 0.45, 'feb': 0.45, 'mar': 0.4, 'apr': 0.85, 'may': 0.25, 'jun': 0.05, 'jul': 0.05, 'aug': 0.05, 'sep': 0.0, 'oct': 0.15, 'nov': 0.85, 'dec': 0.45}","{'jan': 8.684999999999999, 'feb': 5.13, 'mar': 2.925, 'apr': 5.67, 'may': 1.1800000000000002, 'jun': 3.035, 'jul': 2.995, 'aug': 0.05, 'sep': 0.0, 'oct': 0.57, 'nov': 9.23, 'dec': 11.754999999999999}"
Singapore,Singapore,"BATAM HANG NADIM, ID",GHCND:IDM00096087,"{'jan': 0.6, 'feb': 0.4, 'mar': 0.45, 'apr': 0.35, 'may': 0.5, 'jun': 0.5, 'jul': 1.0, 'aug': 0.45, 'sep': 0.6, 'oct': 0.5, 'nov': 0.65, 'dec': 0.65}","{'jan': 17.900000000000002, 'feb': 7.010000000000001, 'mar': 17.565, 'apr': 5.1049999999999995, 'may': 7.359999999999999, 'jun': 5.289999999999999, 'jul': 12.175, 'aug': 4.6000000000000005, 'sep': 10.309999999999999, 'oct': 7.42, 'nov': 9.02, 'dec': 5.24}"
Colombo,Sri Lanka,"KURUNEGALA, CE",GHCND:CEM00043441,"{'jan': 4.3076923076923075, 'feb': 3.6153846153846154, 'mar': 6.384615384615385, 'apr': 13.76923076923077, 'may': 12.461538461538462, 'jun': 12.0, 'jul': 7.3076923076923075, 'aug': 8.307692307692308, 'sep': 10.615384615384615, 'oct': 14.846153846153847, 'nov': 13.692307692307692, 'dec': 10.76923076923077}","{'jan': 54.284615384615385, 'feb': 44.87692307692306, 'mar': 118.70769230769226, 'apr': 283.9230769230771, 'may': 258.4615384615387, 'jun': 119.253846153846, 'jul': 67.21538461538456, 'aug': 93.12307692307687, 'sep': 131.91538461538445, 'oct': 273.6538461538463, 'nov': 295.4384615384616, 'dec': 224.8076923076925}"
